scorer,DLC_resnet50_white_mouseJun8shuffle1_100,DLC_resnet50_white_mouseJun8shuffle1_100,DLC_resnet50_white_mouseJun8shuffle1_100,DLC_resnet50_white_mouseJun8shuffle1_100,DLC_resnet50_white_mouseJun8shuffle1_100,DLC_resnet50_white_mouseJun8shuffle1_100
bodyparts,green_hand,green_hand,green_hand,orange_hand,orange_hand,orange_hand
coords,x,y,likelihood,x,y,likelihood
260,504.2236328125,130.6120147705078,0.37222591042518616,507.2874450683594,142.096435546875,0.39263880252838135
261,503.8818664550781,130.01502990722656,0.3683484196662903,507.1952819824219,142.5863800048828,0.40926870703697205
262,503.9046936035156,129.48284912109375,0.36171162128448486,506.9502258300781,142.1573944091797,0.4246537685394287
263,504.04083251953125,129.1875762939453,0.3687162399291992,506.9893798828125,141.3134002685547,0.42599692940711975
264,504.58990478515625,129.93577575683594,0.3532654643058777,508.0428466796875,142.0116424560547,0.4182959198951721
265,506.97161865234375,123.68805694580078,0.35469305515289307,508.2853698730469,142.7041015625,0.40433648228645325
266,506.86083984375,123.72186279296875,0.35158205032348633,507.9463806152344,143.00148010253906,0.4277994632720947
267,507.0787353515625,123.68476867675781,0.34678447246551514,507.8158264160156,142.60719299316406,0.4172763526439667
268,504.34368896484375,129.62606811523438,0.3450920581817627,506.8077697753906,142.40841674804688,0.4059191644191742
269,503.90130615234375,129.57766723632812,0.36756935715675354,506.48150634765625,141.43597412109375,0.42197462916374207
270,503.59210205078125,129.2841033935547,0.36710062623023987,505.7138671875,141.01791381835938,0.4306107461452484
271,502.59466552734375,117.1856689453125,0.3730287253856659,505.8008728027344,141.1986846923828,0.4278780519962311
272,503.8403015136719,129.19509887695312,0.3670642375946045,506.0748291015625,141.53176879882812,0.4319242835044861
273,504.18048095703125,129.31605529785156,0.3569192588329315,506.80621337890625,142.25836181640625,0.42323610186576843
274,504.1826171875,129.2627716064453,0.3549656569957733,506.7886962890625,141.76019287109375,0.4223860502243042
275,504.1826171875,129.4173583984375,0.35143423080444336,507.1867370605469,141.41664123535156,0.4219725728034973
276,506.56988525390625,123.61726379394531,0.33747461438179016,507.60150146484375,142.00543212890625,0.4159310758113861
277,506.5663146972656,123.44173431396484,0.33101558685302734,507.049560546875,142.68385314941406,0.42641445994377136
278,506.39013671875,123.36783599853516,0.32546478509902954,506.9267883300781,142.8258514404297,0.43006789684295654
279,503.43072509765625,117.30984497070312,0.33485519886016846,506.7399597167969,142.27792358398438,0.4286405146121979
280,503.0509033203125,117.1771240234375,0.3471550941467285,506.6932373046875,142.13926696777344,0.44743043184280396
281,503.0549011230469,117.54853057861328,0.3615128993988037,506.53680419921875,141.92491149902344,0.43054428696632385
282,503.7455749511719,117.65387725830078,0.3410510718822479,506.7262268066406,142.81304931640625,0.45832496881484985
283,505.5818786621094,139.52456665039062,0.3424397110939026,506.5354919433594,142.36402893066406,0.4777049422264099
284,505.6497802734375,139.55487060546875,0.337451696395874,506.53887939453125,142.19252014160156,0.48613712191581726
285,503.8446044921875,116.91327667236328,0.3408338129520416,507.2472229003906,142.62327575683594,0.4783876836299896
286,504.19927978515625,117.0082015991211,0.3439563810825348,507.53143310546875,142.78366088867188,0.46536967158317566
287,503.75439453125,116.70411682128906,0.34921127557754517,507.6996765136719,142.8848114013672,0.4489603340625763
288,506.1188049316406,138.99684143066406,0.3357425332069397,507.3653259277344,142.77659606933594,0.43289488554000854
289,503.7893981933594,117.8672103881836,0.34575027227401733,506.45404052734375,141.79173278808594,0.4249403476715088
290,503.35174560546875,117.1868896484375,0.35298317670822144,506.087158203125,141.60308837890625,0.4408856928348541
291,502.8893127441406,116.77257537841797,0.3494359254837036,505.96954345703125,141.6431427001953,0.4514904022216797
292,502.9654846191406,117.18553924560547,0.3332076668739319,506.25775146484375,142.24131774902344,0.4643150568008423
293,505.70166015625,139.15029907226562,0.3377641439437866,506.77960205078125,142.8623809814453,0.456177681684494
294,505.60882568359375,138.73910522460938,0.3377684950828552,506.9496154785156,142.4701385498047,0.45060503482818604
295,503.5008239746094,116.84920501708984,0.3350396752357483,506.97491455078125,142.2081298828125,0.43513625860214233
296,503.5478515625,116.87564849853516,0.3437589704990387,507.519775390625,142.66339111328125,0.4495924115180969
297,503.56524658203125,116.48602294921875,0.3598606586456299,507.57867431640625,142.65151977539062,0.4308888912200928
298,503.58258056640625,116.29209899902344,0.3479538559913635,507.4583435058594,142.85655212402344,0.4330209493637085
299,503.13330078125,116.4041976928711,0.3639853000640869,506.8846740722656,142.1171417236328,0.432792067527771
300,503.1126403808594,117.14598083496094,0.37556880712509155,506.03704833984375,141.5718994140625,0.42565783858299255
301,502.67205810546875,116.94548797607422,0.37233200669288635,505.90264892578125,141.65512084960938,0.4537891447544098
302,502.3955993652344,117.0237045288086,0.35947567224502563,505.8511657714844,141.80715942382812,0.4556643068790436
303,502.4407653808594,116.91385650634766,0.36928433179855347,506.0638122558594,141.34523010253906,0.4458272457122803
304,502.4817199707031,116.6148452758789,0.3709246516227722,506.50408935546875,141.45870971679688,0.4416577219963074
305,502.9070739746094,116.62239074707031,0.3661283254623413,507.03509521484375,141.93821716308594,0.43077972531318665
306,503.0242004394531,116.09691619873047,0.3781394958496094,507.28857421875,142.3273162841797,0.42657679319381714
307,503.0284118652344,116.11322021484375,0.3733549118041992,507.4162902832031,142.693115234375,0.43630310893058777
308,502.8119201660156,116.2734375,0.3683605194091797,506.9654846191406,142.6988525390625,0.43660789728164673
309,502.3454284667969,115.84312438964844,0.3783413767814636,506.0469970703125,141.91741943359375,0.439797967672348
310,501.89862060546875,115.88834381103516,0.3932776153087616,505.4935302734375,141.22708129882812,0.44319048523902893
311,501.56939697265625,116.01007080078125,0.39156174659729004,505.0699157714844,140.97491455078125,0.45117974281311035
312,501.89569091796875,116.52366638183594,0.3878757357597351,505.2402648925781,141.4128875732422,0.4488683342933655
313,502.2493896484375,116.39518737792969,0.39456647634506226,505.6048278808594,141.2526092529297,0.4452992081642151
314,502.0401916503906,115.51858520507812,0.385867178440094,505.8131103515625,141.27780151367188,0.4453428089618683
315,502.2638854980469,115.71617889404297,0.3756059408187866,506.16754150390625,141.65475463867188,0.4413440525531769
316,502.5384216308594,115.6253433227539,0.37203794717788696,506.4744567871094,141.91482543945312,0.4384338855743408
317,501.82843017578125,115.918701171875,0.35906022787094116,506.86224365234375,143.1141357421875,0.45841270685195923
318,501.66546630859375,116.76314544677734,0.3750278651714325,506.4696044921875,142.65170288085938,0.44845011830329895
319,501.48516845703125,116.38903045654297,0.3712797164916992,505.994873046875,141.93768310546875,0.43938010931015015
320,501.2430725097656,116.00970458984375,0.37000858783721924,506.07794189453125,141.97438049316406,0.44843238592147827
321,501.1129455566406,116.09635925292969,0.37060749530792236,505.79241943359375,141.9357147216797,0.44976329803466797
322,501.1809997558594,116.26139068603516,0.3689652681350708,505.64605712890625,142.00576782226562,0.44257596135139465
323,501.69830322265625,116.25093078613281,0.3657969832420349,506.4029846191406,141.7394561767578,0.4551839232444763
324,502.56219482421875,115.81512451171875,0.38816124200820923,506.504150390625,141.12130737304688,0.4462921619415283
325,502.8431091308594,115.47832489013672,0.38298290967941284,506.8378601074219,141.4426727294922,0.44664058089256287
326,503.1355895996094,115.31822204589844,0.37654611468315125,507.3489685058594,141.8307647705078,0.44772642850875854
327,503.1175231933594,115.47313690185547,0.36552613973617554,507.4818420410156,142.56910705566406,0.44056954979896545
328,502.7018737792969,115.57073211669922,0.35875582695007324,507.3548889160156,143.13742065429688,0.4588407576084137
329,502.1009521484375,115.98522186279297,0.3859400153160095,505.3452453613281,142.07269287109375,0.4232492446899414
330,501.8129577636719,116.16065979003906,0.40026336908340454,505.21051025390625,141.25181579589844,0.41685783863067627
331,501.7580871582031,116.50091552734375,0.3978516459465027,505.20257568359375,141.1381072998047,0.42600274085998535
332,501.9437561035156,116.51210021972656,0.3984372019767761,505.506103515625,140.90054321289062,0.42722204327583313
333,502.9192199707031,115.82547760009766,0.39085420966148376,506.1938781738281,140.8469696044922,0.44132640957832336
334,503.04730224609375,115.05403137207031,0.4000658094882965,507.0202941894531,141.7589874267578,0.42572981119155884
335,503.06365966796875,114.33531188964844,0.374433696269989,507.5567321777344,142.48626708984375,0.43666335940361023
336,503.1930236816406,114.80420684814453,0.3776833415031433,507.56805419921875,142.494873046875,0.43279021978378296
337,503.3320007324219,114.96001434326172,0.36634892225265503,507.24847412109375,142.85923767089844,0.4401850700378418
338,503.2192687988281,114.88057708740234,0.3618786334991455,507.0412292480469,142.44354248046875,0.44010433554649353
339,502.7206115722656,114.91407775878906,0.3817306458950043,505.6369934082031,141.14358520507812,0.4156918525695801
340,502.31353759765625,115.08361053466797,0.40208899974823,504.16693115234375,140.19944763183594,0.4152076244354248
341,501.9866638183594,115.23664093017578,0.4160636067390442,504.550537109375,140.24807739257812,0.42111146450042725
342,502.21929931640625,115.69044494628906,0.4234860837459564,504.3794860839844,140.11143493652344,0.41975313425064087
343,502.5466003417969,115.4304428100586,0.42565566301345825,504.24676513671875,139.9382781982422,0.41893404722213745
344,503.1868591308594,115.18614196777344,0.41396665573120117,505.9259948730469,140.2382354736328,0.40725770592689514
345,502.9817199707031,114.81563568115234,0.3924146890640259,506.6744079589844,141.86036682128906,0.40154796838760376
346,502.930908203125,115.11323547363281,0.39229607582092285,506.8938293457031,141.88873291015625,0.40505754947662354
347,503.1152038574219,116.17414855957031,0.3825851380825043,506.4302978515625,142.02186584472656,0.40876051783561707
348,502.75738525390625,116.36129760742188,0.39107051491737366,505.54205322265625,141.2958221435547,0.4100944399833679
349,502.52874755859375,116.08995819091797,0.398316353559494,505.2369689941406,140.78692626953125,0.40921324491500854
350,502.0195617675781,115.95158386230469,0.4126891791820526,505.225830078125,140.62841796875,0.43494266271591187
351,501.3128967285156,115.56014251708984,0.41165411472320557,504.9813537597656,140.72494506835938,0.4509119391441345
352,501.2150573730469,115.92874145507812,0.4097736179828644,505.1309814453125,140.8272705078125,0.4463755488395691
353,501.511474609375,115.66008758544922,0.4105627238750458,505.2756652832031,140.86822509765625,0.4486587643623352
354,502.01214599609375,115.73567962646484,0.4039367735385895,505.4406433105469,141.17506408691406,0.4563666880130768
355,502.5650634765625,115.74945068359375,0.39722132682800293,505.1748962402344,141.09661865234375,0.42214420437812805
356,503.0339050292969,116.02131652832031,0.38375237584114075,505.6080017089844,141.5171661376953,0.40519028902053833
357,503.0460205078125,116.68995666503906,0.3822976350784302,505.6524963378906,141.9746551513672,0.4087233543395996
358,502.590087890625,116.43478393554688,0.3725212514400482,505.9412841796875,142.65328979492188,0.4259103238582611
359,501.8753967285156,115.88899230957031,0.3564828634262085,505.8373718261719,142.8011016845703,0.44230782985687256
360,501.4432678222656,115.6180191040039,0.34356701374053955,505.89990234375,142.54183959960938,0.4448715150356293
361,501.2831115722656,115.76792907714844,0.3486166000366211,505.77569580078125,142.5326385498047,0.44127407670021057
362,501.3453674316406,116.15247344970703,0.3513130247592926,505.59307861328125,142.64962768554688,0.43352100253105164
363,503.1348571777344,117.2235336303711,0.3196987509727478,507.2911682128906,143.80856323242188,0.4539583921432495
364,505.7562561035156,139.80828857421875,0.33561375737190247,507.46856689453125,143.78916931152344,0.4587487578392029
365,505.9190979003906,140.02401733398438,0.3307553827762604,507.4898376464844,143.45794677734375,0.4735930860042572
366,506.2270202636719,123.46978759765625,0.33203229308128357,507.9080505371094,143.3580780029297,0.46773847937583923
367,506.322021484375,123.599609375,0.3353375792503357,508.0754699707031,143.43011474609375,0.4631330966949463
368,503.2635498046875,117.15357971191406,0.3387775421142578,507.64105224609375,144.15626525878906,0.4528765082359314
369,505.7615051269531,138.62615966796875,0.3380386531352997,506.6814270019531,144.26109313964844,0.44387730956077576
370,502.8434753417969,117.01376342773438,0.34597355127334595,505.7333679199219,143.2214813232422,0.4376567006111145
371,502.2444763183594,116.89398956298828,0.36636149883270264,505.1811828613281,142.38104248046875,0.44101682305336
372,501.91619873046875,116.77041625976562,0.3717588186264038,505.2895812988281,142.1152801513672,0.4390925168991089
373,502.0582275390625,117.06672668457031,0.3691842555999756,505.3556213378906,142.538818359375,0.43398213386535645
374,503.0071105957031,117.76841735839844,0.3608441948890686,506.34417724609375,143.6400146484375,0.4216960072517395
375,503.3172302246094,130.1056365966797,0.367525577545166,506.6075134277344,142.66244506835938,0.41334855556488037
376,503.2841796875,117.35551452636719,0.3571125864982605,507.01165771484375,142.70361328125,0.43246543407440186
377,503.2956237792969,117.2302017211914,0.35016679763793945,507.0850524902344,143.1043701171875,0.42442360520362854
378,503.3445739746094,116.91108703613281,0.3510437607765198,506.9903564453125,142.62933349609375,0.40896254777908325
379,503.4227294921875,117.2425537109375,0.35367661714553833,506.3177490234375,142.69801330566406,0.41369032859802246
380,503.597900390625,117.45682525634766,0.36177217960357666,505.79083251953125,142.2935028076172,0.4077555239200592
381,503.1322937011719,117.15635681152344,0.37298691272735596,505.4930419921875,141.96231079101562,0.4075315296649933
382,503.04779052734375,116.544189453125,0.35972166061401367,505.7225036621094,142.07835388183594,0.40526294708251953
383,502.7390441894531,117.15701293945312,0.3723067045211792,505.49420166015625,141.8481903076172,0.4152681231498718
384,502.9248352050781,117.44441986083984,0.35806018114089966,505.7000427246094,142.02099609375,0.4231252074241638
385,503.2447204589844,117.32402801513672,0.36242589354515076,505.7201843261719,141.319580078125,0.41665104031562805
386,503.4154968261719,117.37553405761719,0.3560546636581421,506.019775390625,141.40411376953125,0.41118723154067993
387,503.67926025390625,117.12100982666016,0.34798645973205566,506.8373107910156,142.16050720214844,0.4023115336894989
388,504.1441345214844,117.77205657958984,0.34720003604888916,506.5663146972656,141.91424560546875,0.3906201720237732
389,504.38983154296875,130.4989776611328,0.3379986584186554,506.472412109375,142.45147705078125,0.39330390095710754
390,504.136962890625,130.1509552001953,0.3608156442642212,506.207763671875,142.30828857421875,0.388831228017807
391,503.53228759765625,117.83831024169922,0.37108904123306274,505.8501892089844,141.71041870117188,0.4063509404659271
392,503.41082763671875,117.47303771972656,0.3658103942871094,505.257568359375,141.2046661376953,0.42260414361953735
393,503.2744445800781,117.3726806640625,0.35972580313682556,505.5027160644531,141.4545440673828,0.4333111047744751
394,503.0118713378906,117.3419189453125,0.3549262285232544,505.43109130859375,141.65963745117188,0.4367930591106415
395,490.10284423828125,144.29913330078125,0.3482324779033661,505.6495666503906,141.8666229248047,0.42323872447013855
396,502.8716735839844,129.34060668945312,0.3583328425884247,505.583251953125,141.82284545898438,0.41763895750045776
397,503.37939453125,129.05630493164062,0.37219172716140747,505.3575134277344,141.40921020507812,0.4165867567062378
398,503.95526123046875,129.0106658935547,0.34836411476135254,505.9151916503906,141.87261962890625,0.4094029664993286
399,504.0371398925781,129.43072509765625,0.35719168186187744,506.0929260253906,141.967529296875,0.40413737297058105
400,506.5976867675781,138.31466674804688,0.33854883909225464,506.1844482421875,141.9209747314453,0.41380560398101807
401,506.27056884765625,138.73995971679688,0.3264452815055847,506.16461181640625,142.21864318847656,0.4144464135169983
402,503.642333984375,117.48814392089844,0.339144766330719,505.5792236328125,141.65606689453125,0.4169214367866516
403,503.5202941894531,116.91372680664062,0.33788001537323,505.3423156738281,141.4192352294922,0.4332883358001709
404,505.73651123046875,138.4400177001953,0.3297162652015686,505.38580322265625,141.4779052734375,0.43475109338760376
405,490.2206115722656,143.85626220703125,0.3534581661224365,506.5850524902344,143.40110778808594,0.428051620721817
406,506.4869384765625,139.577392578125,0.34453660249710083,506.906982421875,143.7084197998047,0.42502281069755554
407,503.0474853515625,129.78488159179688,0.35449284315109253,506.330322265625,142.0482940673828,0.4280391037464142
408,503.11834716796875,129.21640014648438,0.3625261187553406,506.02978515625,141.54046630859375,0.4294799864292145
409,503.86627197265625,129.6600341796875,0.3443891704082489,506.60467529296875,141.48919677734375,0.4243197441101074
410,507.0137939453125,139.38294982910156,0.3315386176109314,506.4480895996094,141.02305603027344,0.40746861696243286
411,506.9690246582031,139.27200317382812,0.33331161737442017,506.105224609375,141.0111541748047,0.3955751955509186
412,503.9394226074219,130.08367919921875,0.33671993017196655,506.0762634277344,141.470947265625,0.39936181902885437
413,503.57342529296875,118.01026153564453,0.3487405776977539,505.88739013671875,140.99732971191406,0.4057077467441559
414,503.4934387207031,129.5325469970703,0.3535729646682739,505.5647277832031,140.85511779785156,0.4147018790245056
415,503.3233337402344,129.70404052734375,0.3582891821861267,505.7150573730469,140.8319854736328,0.40153932571411133
416,490.0888671875,144.45652770996094,0.33758649230003357,505.658935546875,141.61166381835938,0.4249468147754669
417,506.2280578613281,138.37661743164062,0.33412110805511475,506.3420104980469,142.92132568359375,0.4061134457588196
418,506.4234924316406,137.9455108642578,0.33201515674591064,504.123291015625,155.38436889648438,0.40172475576400757
419,506.7451477050781,138.2957763671875,0.33818501234054565,504.6036071777344,155.456787109375,0.3913082778453827
420,506.54931640625,138.5276336669922,0.33234137296676636,505.42071533203125,156.0010528564453,0.3914221525192261
421,506.9877624511719,138.6018524169922,0.32855692505836487,505.976806640625,156.42076110839844,0.38868677616119385
422,506.97369384765625,138.59814453125,0.318678081035614,505.3389587402344,155.99929809570312,0.38692736625671387
423,504.77984619140625,130.96543884277344,0.3322296738624573,504.6815185546875,155.67721557617188,0.39220187067985535
424,504.76739501953125,130.8157196044922,0.3365495800971985,504.5479431152344,155.34889221191406,0.3963110148906708
425,504.6088562011719,130.33619689941406,0.33505600690841675,504.7577819824219,155.27151489257812,0.3929101228713989
426,506.9915466308594,138.099365234375,0.3459680676460266,504.7919921875,155.0792694091797,0.378828227519989
427,505.9278259277344,138.89468383789062,0.3348912000656128,505.9760437011719,141.393310546875,0.41801100969314575
428,504.0728454589844,129.1002960205078,0.34729576110839844,506.1202087402344,141.58737182617188,0.3948861062526703
429,503.65191650390625,117.71125030517578,0.3392576575279236,506.44830322265625,142.34669494628906,0.3935883343219757
430,505.8891296386719,138.29672241210938,0.34382838010787964,506.92584228515625,142.59693908691406,0.38591063022613525
431,506.225830078125,138.42623901367188,0.34932681918144226,507.4552001953125,142.7258758544922,0.37079185247421265
432,504.7964172363281,129.73428344726562,0.3586972951889038,507.5130920410156,143.1290740966797,0.35498252511024475
433,505.21246337890625,130.62380981445312,0.3396812081336975,505.2159118652344,155.41835021972656,0.36998963356018066
434,505.06927490234375,131.21893310546875,0.34629619121551514,505.02655029296875,154.8528594970703,0.3750409781932831
435,505.2922668457031,131.15281677246094,0.33676859736442566,505.08837890625,154.87252807617188,0.3851146697998047
436,505.14471435546875,131.66848754882812,0.3449670374393463,504.92425537109375,154.68768310546875,0.3866502642631531
437,503.2947692871094,118.60887145996094,0.36569324135780334,506.9172668457031,143.662841796875,0.37315380573272705
438,503.2295837402344,118.71786499023438,0.3721034526824951,507.6407470703125,143.9089813232422,0.3728584945201874
439,504.0968017578125,130.67283630371094,0.3873412609100342,507.76312255859375,144.11642456054688,0.37358272075653076
440,504.1694641113281,130.9272003173828,0.38295406103134155,507.99420166015625,144.3442840576172,0.3737061023712158
441,504.18475341796875,131.07325744628906,0.3764066696166992,508.17620849609375,144.2994842529297,0.36568936705589294
442,503.2055969238281,118.62096405029297,0.3698728680610657,508.3064270019531,144.5709228515625,0.36240535974502563
443,503.27777099609375,118.63761901855469,0.37087368965148926,507.6016845703125,144.02853393554688,0.36356574296951294
444,503.8839416503906,118.96049499511719,0.35435885190963745,504.30828857421875,154.37257385253906,0.366991251707077
445,504.6159362792969,131.54489135742188,0.34714508056640625,507.899658203125,144.02236938476562,0.3546372652053833
446,505.1081848144531,131.39688110351562,0.35657426714897156,507.80657958984375,143.699951171875,0.35573437809944153
447,503.0469665527344,118.77168273925781,0.36716383695602417,507.9544372558594,144.46063232421875,0.36824336647987366
448,503.14593505859375,119.07098388671875,0.3736150860786438,507.9039611816406,144.278564453125,0.36987394094467163
449,502.9758605957031,118.5725326538086,0.3860225975513458,507.4762878417969,143.813232421875,0.3782237470149994
450,502.9994201660156,118.49858093261719,0.3887488842010498,507.46148681640625,143.816650390625,0.3755819797515869
451,502.88299560546875,118.45138549804688,0.38323676586151123,507.92523193359375,144.35800170898438,0.3721965551376343
452,502.9830017089844,118.72529602050781,0.38959091901779175,507.879638671875,144.29547119140625,0.37156942486763
453,503.0231018066406,118.62741088867188,0.37403935194015503,505.3034973144531,154.70790100097656,0.36687302589416504
454,503.25689697265625,118.9416732788086,0.37965765595436096,505.38897705078125,154.73886108398438,0.367496520280838
455,504.0139465332031,119.52410125732422,0.35865098237991333,505.2997741699219,154.80052185058594,0.36669057607650757
456,504.6827087402344,132.0012969970703,0.353313684463501,505.705810546875,154.83746337890625,0.35583430528640747
457,502.974853515625,118.61508178710938,0.36602604389190674,505.8762512207031,155.1756134033203,0.3698647618293762
458,503.6536865234375,130.10748291015625,0.3745209872722626,506.072509765625,156.14633178710938,0.3649745583534241
459,504.1160583496094,130.60638427734375,0.3752325177192688,506.3996276855469,156.47674560546875,0.36581289768218994
460,503.9072265625,130.8713836669922,0.3690226078033447,506.23748779296875,155.52957153320312,0.3640987277030945
461,504.24188232421875,130.8963165283203,0.3603144586086273,506.39617919921875,155.47052001953125,0.3598552942276001
462,503.382080078125,119.4395751953125,0.36002376675605774,506.34112548828125,155.03131103515625,0.35721102356910706
463,503.709228515625,119.72306823730469,0.34421247243881226,506.3208312988281,155.3304443359375,0.36878660321235657
464,503.4053649902344,119.42778778076172,0.3430325984954834,509.0647888183594,145.92776489257812,0.36362001299858093
465,504.7401428222656,132.3979949951172,0.34443461894989014,505.93890380859375,155.5089874267578,0.36375194787979126
466,503.9099426269531,145.9372100830078,0.3263998329639435,506.0481262207031,155.2375030517578,0.37048012018203735
467,504.6541442871094,132.39154052734375,0.3352051377296448,505.89837646484375,155.5442352294922,0.38085421919822693
468,504.1617126464844,145.76797485351562,0.3390747904777527,506.5423889160156,156.2736053466797,0.38593587279319763
469,504.11480712890625,145.6515350341797,0.3414539098739624,506.8450622558594,156.58413696289062,0.3944830596446991
470,505.8247985839844,139.01295471191406,0.3327839970588684,507.513671875,157.35191345214844,0.3892652690410614
471,503.9138488769531,145.51412963867188,0.3513045310974121,508.3079528808594,157.73544311523438,0.38425278663635254
472,503.90985107421875,145.2693634033203,0.35895103216171265,508.343994140625,157.79910278320312,0.37357380986213684
473,504.1085205078125,145.48193359375,0.3609694838523865,508.3193359375,158.00816345214844,0.3690434396266937
474,504.1129455566406,145.77896118164062,0.3633505702018738,507.2376403808594,157.4153594970703,0.3822479248046875
475,503.7777404785156,145.69381713867188,0.35982412099838257,507.03466796875,157.2399139404297,0.3788945972919464
476,503.8796081542969,145.7501983642578,0.3715254068374634,507.31219482421875,157.8017578125,0.37960562109947205
477,504.08685302734375,145.97166442871094,0.3621564507484436,507.8105773925781,158.49600219726562,0.3765173554420471
478,504.28265380859375,146.49057006835938,0.3663702607154846,508.6037902832031,159.0843963623047,0.3660476803779602
479,504.6562805175781,146.78721618652344,0.3685908913612366,509.0630187988281,159.31809997558594,0.3561059236526489
480,505.0152893066406,146.64373779296875,0.36108922958374023,509.5224914550781,159.70457458496094,0.3413892388343811
481,505.2072448730469,146.7216796875,0.3292241096496582,509.74267578125,159.5653076171875,0.34353309869766235
482,505.10150146484375,146.69100952148438,0.3107759356498718,509.6415710449219,159.32662963867188,0.33308976888656616
483,505.05853271484375,146.74761962890625,0.3243900537490845,509.41156005859375,159.5258331298828,0.3309987187385559
484,504.4613342285156,146.6446990966797,0.3625938296318054,508.7205505371094,159.45367431640625,0.35510754585266113
485,504.7207336425781,146.8826904296875,0.3570817708969116,508.9788818359375,159.702880859375,0.3487928509712219
486,504.8186340332031,147.06396484375,0.3558744788169861,508.86981201171875,159.62698364257812,0.33896493911743164
487,504.77935791015625,147.25607299804688,0.3556285798549652,509.0096740722656,159.65866088867188,0.33382588624954224
488,504.9820251464844,147.6088409423828,0.35172683000564575,509.01971435546875,159.74832153320312,0.3338943123817444
489,504.76715087890625,147.54660034179688,0.36313551664352417,508.7507629394531,159.8851776123047,0.3347773849964142
490,505.1565856933594,147.13893127441406,0.3299230933189392,509.3596496582031,159.8264617919922,0.33989953994750977
491,508.4747009277344,140.4417724609375,0.30397191643714905,517.162353515625,143.65582275390625,0.3221912086009979
492,505.1664733886719,147.19427490234375,0.3019723892211914,517.3677368164062,143.68453979492188,0.3157144784927368
493,505.32525634765625,147.19473266601562,0.3065637946128845,509.61541748046875,159.5684814453125,0.311479389667511
494,504.99383544921875,147.2489471435547,0.3548872172832489,509.0591735839844,159.8953857421875,0.33593761920928955
495,504.8616027832031,147.09263610839844,0.3474818468093872,509.11907958984375,160.04379272460938,0.3346065878868103
496,504.8739929199219,147.45816040039062,0.3525892496109009,509.0599060058594,160.17681884765625,0.3373571038246155
497,504.7491455078125,147.38694763183594,0.3500772714614868,508.955078125,160.27593994140625,0.33092376589775085
498,504.7150573730469,147.38595581054688,0.36146557331085205,508.9637451171875,160.52040100097656,0.3357270359992981
499,504.54608154296875,147.40682983398438,0.3681953251361847,508.8889465332031,160.6234588623047,0.33678320050239563
500,504.6949768066406,146.5382843017578,0.35314399003982544,509.01336669921875,159.6238250732422,0.337385892868042
501,505.0458984375,146.82962036132812,0.33484339714050293,509.31201171875,159.5010528564453,0.32841426134109497
502,505.2364807128906,146.89157104492188,0.31598418951034546,517.6802368164062,142.9828338623047,0.32996881008148193
503,504.91204833984375,146.67527770996094,0.3315665125846863,517.3969116210938,142.62570190429688,0.33244913816452026
504,504.1375427246094,146.77932739257812,0.37945181131362915,508.8114013671875,159.51962280273438,0.3544238805770874
505,504.18829345703125,146.7437286376953,0.37519872188568115,508.81842041015625,159.57333374023438,0.34905558824539185
506,504.2193298339844,146.56405639648438,0.36455678939819336,508.8219909667969,159.64659118652344,0.34624749422073364
507,504.05218505859375,146.66983032226562,0.37492242455482483,508.6710510253906,159.82545471191406,0.35298168659210205
508,503.71746826171875,146.88516235351562,0.38934341073036194,508.4834289550781,159.76583862304688,0.3580643832683563
509,503.609375,146.9515838623047,0.39665675163269043,508.28692626953125,159.383056640625,0.37217527627944946
510,503.2734375,146.479736328125,0.3989375829696655,507.6484069824219,158.1729736328125,0.3812258541584015
511,503.43402099609375,146.29928588867188,0.3788124918937683,507.9880065917969,158.2948760986328,0.389926940202713
512,503.61871337890625,146.37095642089844,0.3647081255912781,508.1647033691406,158.5592041015625,0.3777037262916565
513,503.6244201660156,146.286865234375,0.35940122604370117,508.17608642578125,158.53565979003906,0.3694332242012024
514,503.5181579589844,146.3925018310547,0.3673241138458252,508.1916198730469,158.378173828125,0.36918407678604126
515,505.0117492675781,132.5672149658203,0.3677895665168762,507.1468200683594,158.16537475585938,0.38512688875198364
516,503.0640563964844,146.4733123779297,0.3772164285182953,507.3485412597656,158.2948760986328,0.3839936852455139
517,503.26251220703125,146.61814880371094,0.3698960244655609,507.5912780761719,158.5328826904297,0.3758220076560974
518,503.6285400390625,146.7057342529297,0.3858763575553894,507.8416748046875,158.77760314941406,0.3805745840072632
519,503.9774475097656,146.68019104003906,0.3861948549747467,507.4056091308594,158.22096252441406,0.3837823271751404
520,504.0085754394531,146.4006805419922,0.3736829459667206,507.92547607421875,158.5718994140625,0.3857227563858032
521,504.1688537597656,146.45045471191406,0.3581240177154541,508.6334228515625,159.29949951171875,0.388797402381897
522,504.16156005859375,146.3241424560547,0.33056262135505676,509.3271179199219,159.9742889404297,0.3834267854690552
523,508.3829650878906,124.86581420898438,0.32202595472335815,509.5880432128906,160.16497802734375,0.37410983443260193
524,507.39788818359375,140.1397705078125,0.33110105991363525,509.2756042480469,159.99581909179688,0.3784824013710022
525,504.8526916503906,147.1163787841797,0.3430539667606354,509.0392761230469,159.95323181152344,0.3750542104244232
526,504.5699157714844,147.15591430664062,0.3448081314563751,508.6714782714844,160.2615509033203,0.38555851578712463
